r,theta,V_eff_BEM,alpha_BEM,V_eff_SVEN,alpha_SVEN
0.47869287560496,130,20.5372834836217,36.03155726323653,26.01784949492145,5.269806979019127
0.47869287560496,140,20.43216384916281,35.29466748344759,26.31260598844242,5.012678148276382
0.47869287560496,150,20.3384874474,34.64127183857038,26.53493526642429,4.817788783882141
0.47869287560496,160,20.25909049743108,34.08371138022046,26.6783615710862,4.678093835682141
0.47869287560496,170,20.1957568271663,33.63002643986634,26.73942852718998,4.582583747622034
0.47869287560496,180,20.15073841812593,33.29330965686918,26.71769170655873,4.531514201797933
0.47869287560496,190,20.1251287949081,33.08261064936769,26.61490805786407,4.52930606803583
0.47869287560496,200,20.12031642852234,33.01164128976009,26.43508697740164,4.576442410545284
0.47869287560496,210,20.13647225902559,33.0888730134168,26.18435010947828,4.671415663632852
0.47869287560496,220,20.17413397210494,33.32638477058119,25.87051020388362,4.808824091770293
0.47869287560496,230,20.23255866046206,33.72823700720061,25.50306532429151,4.994213168463779
0.47869287560496,240,20.31136106478074,34.30114074105438,25.09309467219954,5.254510702975581
0.47869287560496,250,20.40914426137808,35.04353974657472,24.65217944285614,5.551329882183882
0.47869287560496,260,20.52356898124923,35.94163340699703,24.19282794093377,5.857000065645793
0.47869287560496,270,20.65251346668442,36.98446799883569,23.72894998661418,6.198414771091343
0.47869287560496,280,20.79133221139865,38.13204172806645,23.27365206541095,6.568185820213512
0.47869287560496,290,20.93021867521941,39.32584530282548,22.84027163925678,6.952332705699583
0.47869287560496,300,21.05822497597281,40.47119843532005,22.44115004291302,7.323042791308693
0.47869287560496,310,21.1734048605283,41.53385322706818,22.08869579288645,7.686771577405425
0.47869287560496,320,21.2752877094569,42.50123148790887,21.79276744791588,8.014779070096399
0.47869287560496,330,21.36169875493982,43.33204817742688,21.56329372471629,8.322344143998649
0.47869287560496,340,21.43162032976091,43.99622144433398,21.40720714908678,8.57526636163193
0.47869287560496,350,21.48456033398135,44.47512098246048,21.32969984821156,8.762042208097764
0.54155386065528,0,24.04815141159182,39.98592984777202,24.10577697155916,8.542035337635907
0.54155386065528,10,24.06207884939615,40.05643760274813,24.19007404405871,8.532423400315018
