r,theta,a_BEM,phi_BEM,phi_BEM,a_SVEN,phi_SVEN
0.3261100726818,180,0.08397288042690843,32.48645498488529,39.44476354466934,-0.14845333964704088,39.23656535980897
0.3261100726818,190,0.08401272431355578,32.51412337671951,39.47243193650355,-0.1427005878922185,39.225464620879144
0.3261100726818,200,0.08082868261574083,32.69631035387503,39.65461891365907,-0.13810565232262406,39.38714958458959
0.3261100726818,210,0.07442237975503052,33.03325208377822,39.99156064356226,-0.13486369417734645,39.72210870629511
0.3261100726818,220,0.06486339630869187,33.52307640126428,40.48138496104833,-0.1330046244651275,40.2246585127562
0.3261100726818,230,0.052320963389393516,34.16028958321156,41.1185981429956,-0.13261876767973924,40.888472593634894
0.3261100726818,240,0.03703908798317179,34.9366087891548,41.89491734893885,-0.13430051168602541,41.71826609961527
0.3261100726818,250,0.019296791970232707,35.84234356238726,42.8006521221713,-0.13762627425749918,42.68821109654122
0.3261100726818,260,-0.0004712114805580647,36.86087458376562,43.81918314354967,-0.14162878507904297,43.7525700873452
0.3261100726818,270,-0.021693064038425414,37.96818876041643,44.92649732020048,-0.14601925254996861,44.880262804251764
0.3261100726818,280,-0.04373272741445322,39.13566510832116,46.0939736681052,-0.15065926637599847,46.041175070781485
0.3261100726818,290,-0.06585297229021347,40.32744964393591,47.28575820371996,-0.15528397471956468,47.19624314015706
0.3261100726818,300,-0.08726634059972405,41.50179846906986,48.46010702885391,-0.15941928821494233,48.29691758533928
0.3261100726818,310,-0.10719350872105804,42.61359662256599,49.57190518235004,-0.1630775383724714,49.30586187599629
0.3261100726818,320,-0.12487582757167526,43.61498364059767,50.57329220038171,-0.16629792042817293,50.18752721250626
0.3261100726818,330,-0.13965134027171566,44.46029619688694,51.41860475667098,-0.16967584623172827,50.92281393402036
0.3261100726818,340,-0.15096957432086455,45.10837352843185,52.0666820882159,-0.1730867526633193,51.47869116000465
0.3261100726818,350,-0.1584289419092455,45.52695842905233,52.48526698883637,-0.17644053147841143,51.82889425981798
0.37055950148328,0,-0.2763398872317304,39.63317598668451,55.73122461647,-0.08614475668865018,45.152999248273666
0.37055950148328,10,-0.2764758853679028,39.58789926633266,55.68594789611815,-0.08962847013982689,45.097639842585366
0.37055950148328,20,-0.27277770806508816,39.31777711681456,55.41582574660004,-0.09226142633631285,44.83318517967713
0.37055950148328,30,-0.2654230104063182,38.83934164194601,54.937390271731495,-0.09418565294330095,44.379709089588154
0.37055950148328,40,-0.25471138096574175,38.17877420033116,54.27682283011666,-0.09550422361551458,43.76329714016406
